candidate_id,cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,source_fields,source_field_families,expression,expr_hash,horizon,object_type,signal_mode,static_score,may_used_for_generation,may_used_for_static_score,selection_status
a7o_l1_C0196_2036,C0196,2036,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,mark_index_ratio;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Abs(ZScore(Delta(realized_vol_12,3))),Rank(TSMean(realized_vol_12,3))))),-4.0,4.0),TSMean(mark_index_ratio,16))",1f72ada081336da3,6,generated_candidate,original,0.30130000000000007,False,False,selected_for_strict_replay
a7o_l1_C0196_0181,C0196,181,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,premium_index;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Abs(ZScore(Delta(realized_vol_12,3))),ZScore(TSMean(premium_index,10))))),-4.0,4.0),TSMean(premium_index,10))",e0e64e32716ace50,6,generated_candidate,original,0.28930000000000006,False,False,selected_for_strict_replay
a7o_l1_C0196_0180,C0196,180,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,mark_index_ratio;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Abs(ZScore(Delta(realized_vol_12,3))),Rank(TSMean(realized_vol_12,4))))),-4.0,4.0),TSMean(mark_index_ratio,4))",2793bf727b77ccf4,6,generated_candidate,original,0.28830000000000006,False,False,selected_for_strict_replay
a7o_l1_C0196_0373,C0196,373,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,premium_index;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Abs(ZScore(Delta(realized_vol_12,3))),ZScore(TSMean(premium_index,60))))),-4.0,4.0),TSMean(premium_index,24))",bc235a140f83b456,6,generated_candidate,original,0.28730000000000006,False,False,selected_for_strict_replay
a7o_l1_C0196_0372,C0196,372,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,mark_index_ratio;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Abs(ZScore(Delta(realized_vol_12,3))),Rank(TSMean(realized_vol_12,24))))),-4.0,4.0),TSMean(mark_index_ratio,10))",b1d8bda1357eda5b,6,generated_candidate,original,0.28630000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0565,C0196,565,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,premium_index;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Abs(ZScore(Delta(realized_vol_12,3))),ZScore(TSMean(premium_index,10))))),-4.0,4.0),TSMean(premium_index,6))",74a1d8c6cbd94c06,6,generated_candidate,original,0.28530000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0564,C0196,564,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,mark_index_ratio;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Abs(ZScore(Delta(realized_vol_12,3))),Rank(TSMean(realized_vol_12,36))))),-4.0,4.0),TSMean(mark_index_ratio,20))",dac0e2faea397d8b,6,generated_candidate,original,0.28430000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0757,C0196,757,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,premium_index;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Abs(ZScore(Delta(realized_vol_12,3))),ZScore(TSMean(premium_index,10))))),-4.0,4.0),TSMean(premium_index,16))",54f74d08c4dafe72,6,generated_candidate,original,0.28330000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0756,C0196,756,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,mark_index_ratio;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Abs(ZScore(Delta(realized_vol_12,3))),Rank(TSMean(realized_vol_12,10))))),-4.0,4.0),TSMean(mark_index_ratio,4))",a930badb8ef26879,6,generated_candidate,original,0.28230000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0096,C0196,96,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,mark_index_ratio;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(Mul(Neg(Rank(TSMean(mark_index_ratio,4))),Abs(ZScore(Delta(mark_index_ratio,3))))),-4.0,4.0),TSMean(realized_vol_12,20))",8ccdbebe94e55128,6,generated_candidate,original,0.28130000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0387,C0196,387,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,premium_index;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(Clip(Abs(ZScore(Delta(realized_vol_12,3))),-4.0,4.0)),-4.0,4.0),TSMean(premium_index,60))",d1c8d8a7749cf9e6,6,generated_candidate,original,0.28130000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0484,C0196,484,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,premium_index;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(SafeDiv(Sub(Abs(ZScore(Delta(premium_index,3))),Rank(TSMean(premium_index,36))),Clip(Abs(TSRank(realized_vol_12,72)),0.05,2.25))),-4.0,4.0),TSMean(realized_vol_12,12))",6975922942185595,6,generated_candidate,original,0.28130000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0775,C0196,775,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,premium_index;realized_vol_24,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(SafeDiv(Abs(ZScore(Delta(realized_vol_24,3))),Clip(Abs(ZScore(TSStd(premium_index,10))),0.05,6.0))),-4.0,4.0),TSMean(premium_index,24))",3cd26f79a264b228,6,generated_candidate,original,0.28130000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0949,C0196,949,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,premium_index;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Abs(ZScore(Delta(realized_vol_12,3))),ZScore(TSMean(premium_index,60))))),-4.0,4.0),TSMean(premium_index,36))",7a8b7781526e31a0,6,generated_candidate,original,0.28130000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0969,C0196,969,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,mark_index_ratio;realized_vol_24,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(Rank(Delta(Abs(ZScore(Delta(mark_index_ratio,3))),72))),-4.0,4.0),TSMean(realized_vol_24,36))",af65dce5feab5f68,6,generated_candidate,original,0.28130000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_1066,C0196,1066,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,mark_index_ratio;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(Rank(SmoothInteraction(Abs(ZScore(Delta(realized_vol_12,3))),TSStd(realized_vol_12,12)))),-4.0,4.0),TSMean(mark_index_ratio,20))",9370b7ad6d768b46,6,generated_candidate,original,0.28130000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_1357,C0196,1357,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,premium_index;realized_vol_24,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(Mul(ZScore(TSMean(premium_index,8)),Abs(ZScore(Delta(premium_index,3))))),-4.0,4.0),TSMean(realized_vol_24,16))",709b4c27b0c946fb,6,generated_candidate,original,0.28130000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_1454,C0196,1454,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,mark_index_ratio;realized_vol_24,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(Mul(SafeDiv(ZScore(TSMean(realized_vol_24,24)),Clip(Abs(ZScore(TSMean(mark_index_ratio,48))),0.05,3.0)),Abs(ZScore(Delta(realized_vol_24,3))))),-4.0,4.0),TSMean(mark_index_ratio,12))",b38a566f2a0cab42,6,generated_candidate,original,0.28130000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_1745,C0196,1745,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,premium_index;realized_vol_24,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(SmoothInteraction(Abs(ZScore(Delta(realized_vol_24,3))),TSMean(premium_index,10))),-4.0,4.0),TSMean(premium_index,6))",fbe0909dbcc6a0bd,6,generated_candidate,original,0.28130000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_1842,C0196,1842,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,premium_index;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(CrossSymbolRank(Add(Abs(ZScore(Delta(premium_index,3))),TSMean(premium_index,24)))),-4.0,4.0),TSMean(realized_vol_12,60))",b5041d84faff3ccd,6,generated_candidate,original,0.28130000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0289,C0196,289,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,mark_index_ratio;realized_vol_24,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(Add(Abs(ZScore(TSStd(mark_index_ratio,72))),Abs(ZScore(Delta(mark_index_ratio,3))))),-4.0,4.0),TSMean(realized_vol_24,36))",84fc6e526d018d50,6,generated_candidate,original,0.28030000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0386,C0196,386,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,mark_index_ratio;realized_vol_12,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(ZScore(Decay(Abs(ZScore(Delta(realized_vol_12,3))),16))),-4.0,4.0),TSMean(mark_index_ratio,24))",c2f66f4bc1a86b2b,6,generated_candidate,original,0.28030000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0677,C0196,677,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,premium_index;realized_vol_24,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(RollingMax(Sub(Abs(ZScore(Delta(premium_index,3))),ZScore(TSMean(premium_index,8))),10)),-4.0,4.0),TSMean(realized_vol_24,16))",44369248e9e56204,6,generated_candidate,original,0.28030000000000005,False,False,selected_for_strict_replay
a7o_l1_C0196_0774,C0196,774,H08_trade_size_microstructure_lite,P11_volatility_basis,AbsZScore,H6,same_symbol_zscore,Core4,medium_turnover,F3_high_liquidity_high_vol,mark_index_ratio;realized_vol_24,basis;volatility,"SmoothInteraction(Clip(ResidualizeVsCore4(Mul(Abs(ZScore(Delta(realized_vol_24,3))),Rank(TSStd(realized_vol_24,24)))),-4.0,4.0),TSMean(mark_index_ratio,16))",f0087f412adb7064,6,generated_candidate,original,0.28030000000000005,False,False,selected_for_strict_replay
a7o_l1_C0197_2036,C0197,2036,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,cs_z_mark_index_ratio,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Sub(Rank(TSMean(cs_z_mark_index_ratio,12)),Rank(TSMean(cs_z_mark_index_ratio,20))),Rank(TSMean(cs_z_mark_index_ratio,3)))))),-4.0,4.0),Rank(TSMean(cs_z_mark_index_ratio,16)))",df08db317d2e8751,12,generated_candidate,original,0.21720000000000003,False,False,selected_for_strict_replay
a7o_l1_C0197_0181,C0197,181,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,cs_z_mark_index_ratio;mark_index_ratio,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(RegimeMaskNonMay(F5_funding_neutral,Add(Sub(Rank(TSMean(cs_z_mark_index_ratio,20)),Rank(TSMean(cs_z_mark_index_ratio,21))),ZScore(TSMean(mark_index_ratio,10)))))),-4.0,4.0),Rank(TSMean(mark_index_ratio,10)))",74bead79feec445b,12,generated_candidate,original,0.20520000000000002,False,False,selected_for_strict_replay
a7o_l1_C0197_0180,C0197,180,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,cs_z_mark_index_ratio;cs_z_premium_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Sub(Rank(TSMean(cs_z_mark_index_ratio,3)),Rank(TSMean(cs_z_mark_index_ratio,8))),Rank(TSMean(cs_z_mark_index_ratio,4)))))),-4.0,4.0),Rank(TSMean(cs_z_premium_index,4)))",907e2ebfa826feab,6,generated_candidate,original,0.20420000000000002,False,False,selected_for_strict_replay
a7o_l1_C0197_0373,C0197,373,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,cs_z_mark_index_ratio;mark_minus_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(RegimeMaskNonMay(F5_funding_neutral,Add(Sub(Rank(TSMean(cs_z_mark_index_ratio,16)),Rank(TSMean(cs_z_mark_index_ratio,24))),ZScore(TSMean(mark_minus_index,60)))))),-4.0,4.0),Rank(TSMean(mark_minus_index,24)))",3addbdeb6e7a9baf,48,generated_candidate,original,0.20320000000000002,False,False,selected_for_strict_replay
a7o_l1_C0197_0372,C0197,372,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,cs_z_mark_index_ratio;mark_index_ratio,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Sub(Rank(TSMean(cs_z_mark_index_ratio,16)),Rank(TSMean(cs_z_mark_index_ratio,20))),Rank(TSMean(cs_z_mark_index_ratio,24)))))),-4.0,4.0),Rank(TSMean(mark_index_ratio,10)))",4264586283e640ec,24,generated_candidate,original,0.20220000000000002,False,False,selected_for_strict_replay
a7o_l1_C0197_0565,C0197,565,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,cs_z_premium_index;mark_index_ratio,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(RegimeMaskNonMay(F5_funding_neutral,Add(Sub(Rank(TSMean(mark_index_ratio,3)),Rank(TSMean(mark_index_ratio,8))),ZScore(TSMean(cs_z_premium_index,10)))))),-4.0,4.0),Rank(TSMean(cs_z_premium_index,6)))",c1db8292a8e97e73,6,generated_candidate,original,0.20120000000000002,False,False,selected_for_strict_replay
a7o_l1_C0197_0564,C0197,564,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,cs_z_mark_index_ratio;cs_z_premium_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Sub(Rank(TSMean(cs_z_premium_index,60)),Rank(TSMean(cs_z_premium_index,96))),Rank(TSMean(cs_z_premium_index,36)))))),-4.0,4.0),Rank(TSMean(cs_z_mark_index_ratio,20)))",2aca423a3c0aebb2,72,generated_candidate,original,0.20020000000000002,False,False,selected_for_strict_replay
a7o_l1_C0197_0757,C0197,757,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,mark_minus_index;premium_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(RegimeMaskNonMay(F5_funding_neutral,Add(Sub(Rank(TSMean(mark_minus_index,48)),Rank(TSMean(mark_minus_index,49))),ZScore(TSMean(premium_index,10)))))),-4.0,4.0),Rank(TSMean(premium_index,16)))",15183eabb5eba711,24,generated_candidate,original,0.19920000000000002,False,False,selected_for_strict_replay
a7o_l1_C0197_0756,C0197,756,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,mark_minus_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Sub(Rank(TSMean(mark_minus_index,3)),Rank(TSMean(mark_minus_index,6))),Rank(TSMean(mark_minus_index,10)))))),-4.0,4.0),Rank(TSMean(mark_minus_index,4)))",d7a11a520f422316,12,generated_candidate,original,0.19820000000000002,False,False,selected_for_strict_replay
a7o_l1_C0197_0096,C0197,96,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,premium_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Mul(Neg(Rank(TSMean(premium_index,4))),Sub(Rank(TSMean(premium_index,16)),Rank(TSMean(premium_index,24)))))),-4.0,4.0),Rank(TSMean(premium_index,20)))",f7824dff886bc8fa,12,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
a7o_l1_C0197_0193,C0197,193,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,mark_index_ratio;premium_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Sub(Rank(TSMean(mark_index_ratio,16)),Rank(TSMean(mark_index_ratio,24))),36)))),-4.0,4.0),Rank(TSMean(premium_index,24)))",e46d192650e59503,48,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
a7o_l1_C0197_0290,C0197,290,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,cs_z_premium_index;premium_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Sub(Sub(Rank(TSMean(cs_z_premium_index,3)),Rank(TSMean(cs_z_premium_index,8))),Abs(ZScore(TSMean(premium_index,10)))))),-4.0,4.0),Rank(TSMean(premium_index,48)))",dad66a7986fa6254,6,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
a7o_l1_C0197_0387,C0197,387,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,premium_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Clip(Sub(Rank(TSMean(premium_index,48)),Rank(TSMean(premium_index,49))),-4.0,4.0))),-4.0,4.0),Rank(TSMean(premium_index,60)))",f471471eda034907,24,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
a7o_l1_C0197_0484,C0197,484,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,mark_index_ratio;premium_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(SafeDiv(Sub(Sub(Rank(TSMean(mark_index_ratio,60)),Rank(TSMean(mark_index_ratio,96))),Rank(TSMean(mark_index_ratio,36))),Clip(Abs(TSRank(premium_index,72)),0.05,2.25)))),-4.0,4.0),Rank(TSMean(premium_index,12)))",045cffafed759fbd,72,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
a7o_l1_C0197_0581,C0197,581,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,cs_z_premium_index;premium_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Add(Sub(Rank(TSMean(cs_z_premium_index,24)),Rank(TSMean(cs_z_premium_index,25))),ZScore(TSMean(premium_index,12))))),-4.0,4.0),Rank(TSMean(premium_index,10)))",ef8a437774143569,12,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
a7o_l1_C0197_0678,C0197,678,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,premium_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(RollingMin(Add(Sub(Rank(TSMean(premium_index,24)),Rank(TSMean(premium_index,36))),Rank(TSMean(premium_index,12))),60))),-4.0,4.0),Rank(TSMean(premium_index,30)))",529c43e43969cd26,48,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
a7o_l1_C0197_0775,C0197,775,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,mark_minus_index;premium_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(SafeDiv(Sub(Rank(TSMean(mark_minus_index,3)),Rank(TSMean(mark_minus_index,8))),Clip(Abs(ZScore(TSStd(premium_index,10))),0.05,6.0)))),-4.0,4.0),Rank(TSMean(premium_index,24)))",f08865c86c095bf5,6,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
a7o_l1_C0197_0872,C0197,872,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,cs_z_mark_index_ratio;mark_index_ratio,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(TSRank(Sub(TSMean(Sub(Rank(TSMean(cs_z_mark_index_ratio,16)),Rank(TSMean(cs_z_mark_index_ratio,20))),24),TSMean(cs_z_mark_index_ratio,30)),36))),-4.0,4.0),Rank(TSMean(mark_index_ratio,8)))",31a89a5a4f74c27a,24,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
a7o_l1_C0197_0949,C0197,949,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,cs_z_mark_index_ratio;mark_minus_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(RegimeMaskNonMay(F5_funding_neutral,Add(Sub(Rank(TSMean(mark_minus_index,48)),Rank(TSMean(mark_minus_index,84))),ZScore(TSMean(cs_z_mark_index_ratio,60)))))),-4.0,4.0),Rank(TSMean(cs_z_mark_index_ratio,36)))",613f5050f5a39dab,72,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
a7o_l1_C0197_0969,C0197,969,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,mark_index_ratio;mark_minus_index,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(Delta(Sub(Rank(TSMean(mark_minus_index,96)),Rank(TSMean(mark_minus_index,97))),72)))),-4.0,4.0),Rank(TSMean(mark_index_ratio,36)))",abc97b00cecb907b,72,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
a7o_l1_C0197_1066,C0197,1066,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,mark_index_ratio,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(SmoothInteraction(Sub(Rank(TSMean(mark_index_ratio,4)),Rank(TSMean(mark_index_ratio,8))),TSStd(mark_index_ratio,12))))),-4.0,4.0),Rank(TSMean(mark_index_ratio,20)))",1f6cfb125dbb4f49,12,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
a7o_l1_C0197_1163,C0197,1163,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,cs_z_mark_index_ratio;mark_index_ratio,basis,"Sub(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(WinsorZScore(Sub(Rank(TSMean(cs_z_mark_index_ratio,36)),Rank(TSMean(cs_z_mark_index_ratio,60))),3.0))),-4.0,4.0),Rank(TSMean(mark_index_ratio,60)))",d10d7cf84ce0c8bb,48,generated_candidate,original,0.19720000000000001,False,False,selected_for_strict_replay
