candidate_id,expression,fields,field_families,pattern_id,oi_field,price_field,oi_window,price_window,windows,skeleton_key,production_key,parent_seed_id,source,deterministic_order_key,selected_for_fast_replay
a7al2q_d0b5827edab8dc4b,"Mul(Rank(Delta(open_interest_last,336)),Rank(Mean(trade_close,72)))",open_interest_last|trade_close,open_interest|price,oi_delta_rank_x_price_rank,open_interest_last,trade_close,336,72,336|72,skeleton-bca61f3886a46ed8,a7al2q_local_oi_price::oi_delta_rank_x_price_rank::open_interest_last|trade_close::336|72,,local_mutation,0b2ecbe170c1b359,False
a7al2q_727c63e11a0789d9,"Sub(ZScore(Mean(open_interest_last,8)),ZScore(Mean(mark_close,72)))",mark_close|open_interest_last,open_interest|price,level_spread,open_interest_last,mark_close,8,72,8|72,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_last|mark_close::8|72,,local_mutation,0b314d3703d7ac95,False
a7al2q_baf194a8fbaee838,"Sub(ZScore(Delta(open_interest_value_mean,96)),ZScore(Delta(trade_close,168)))",open_interest_value_mean|trade_close,open_interest|price,delta_spread,open_interest_value_mean,trade_close,96,168,96|168,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_mean|trade_close::96|168,,local_mutation,0b34039aac60c350,False
a7al2q_cdca2172f5bbaa0b,"Mul(Abs(ZScore(Delta(open_interest_mean,8))),Abs(ZScore(Mean(trade_close,48))))",open_interest_mean|trade_close,open_interest|price,oi_abs_delta_x_price_abs,open_interest_mean,trade_close,8,48,8|48,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_mean|trade_close::8|48,,local_mutation,0b3439f49125df49,False
a7al2q_910d1adaf87a5f7e,"Add(ZScore(Mean(open_interest_mean,168)),Neg(ZScore(Delta(mark_close,336))))",mark_close|open_interest_mean,open_interest|price,oi_level_plus_neg_price_delta,open_interest_mean,mark_close,168,336,168|336,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_mean|mark_close::168|336,,local_mutation,0b3e8a404e3d3ef1,False
a7al2q_fcd2b4bdb986d836,"Mul(Rank(Mean(open_interest_last,96)),Sign(Delta(mark_close,8)))",mark_close|open_interest_last,open_interest|price,oi_rank_x_price_delta_sign,open_interest_last,mark_close,96,8,96|8,skeleton-1796629406dfdeb7,a7al2q_local_oi_price::oi_rank_x_price_delta_sign::open_interest_last|mark_close::96|8,,local_mutation,0b48b257461d9570,False
a7al2q_c1536047b8d75550,"Sub(ZScore(Delta(open_interest_value_last,720)),ZScore(Delta(trade_close,72)))",open_interest_value_last|trade_close,open_interest|price,delta_spread,open_interest_value_last,trade_close,720,72,720|72,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_last|trade_close::720|72,,local_mutation,0b48d8cc38d3e75e,False
a7al2q_4d19153ee6c5b0bb,"Add(ZScore(Mean(open_interest_last,168)),Neg(ZScore(Delta(index_close,168))))",index_close|open_interest_last,open_interest|price,oi_level_plus_neg_price_delta,open_interest_last,index_close,168,168,168|168,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_last|index_close::168|168,,local_mutation,0b4a6f3901b49f19,False
a7al2q_51b4689fd836a39d,"Add(ZScore(Mean(open_interest_mean,96)),Neg(ZScore(Delta(trade_close,24))))",open_interest_mean|trade_close,open_interest|price,oi_level_plus_neg_price_delta,open_interest_mean,trade_close,96,24,96|24,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_mean|trade_close::96|24,,local_mutation,0b4ad609322a8daf,False
a7al2q_34e75c305dc5069b,"Sub(ZScore(Delta(open_interest_value_mean,12)),ZScore(Delta(index_close,24)))",index_close|open_interest_value_mean,open_interest|price,delta_spread,open_interest_value_mean,index_close,12,24,12|24,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_mean|index_close::12|24,,local_mutation,0b59cccb5646d834,False
a7al2q_2db4bacc820e24f4,"Add(ZScore(Delta(open_interest_value_last,720)),Neg(ZScore(Mean(index_close,336))))",index_close|open_interest_value_last,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_last,index_close,720,336,720|336,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_last|index_close::720|336,,local_mutation,0b5aadeadbb17758,False
a7al2q_c3c46ba03b11f605,"Mul(ZScore(Delta(open_interest_mean,48)),ZScore(Delta(mark_close,4)))",mark_close|open_interest_mean,open_interest|price,oi_delta_x_price_delta,open_interest_mean,mark_close,48,4,48|4,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_mean|mark_close::48|4,,local_mutation,0b60a5c24d629f87,False
a7al2q_3d5b4307cab1aac6,"Sub(Abs(ZScore(Delta(open_interest_mean,24))),Abs(ZScore(Delta(index_close,8))))",index_close|open_interest_mean,open_interest|price,abs_delta_gap,open_interest_mean,index_close,24,8,24|8,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_mean|index_close::24|8,,local_mutation,0b6138c410543fad,False
a7al2q_402989544b520786,"Mul(Abs(ZScore(Delta(open_interest_value_mean,96))),Abs(ZScore(Mean(trade_close,8))))",open_interest_value_mean|trade_close,open_interest|price,oi_abs_delta_x_price_abs,open_interest_value_mean,trade_close,96,8,96|8,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_value_mean|trade_close::96|8,,local_mutation,0b62217905690f7d,False
a7al2q_6e4f46fb11300bf6,"Add(ZScore(Delta(open_interest_last,336)),Neg(ZScore(Mean(trade_close,168))))",open_interest_last|trade_close,open_interest|price,oi_delta_plus_neg_price_level,open_interest_last,trade_close,336,168,336|168,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_last|trade_close::336|168,,local_mutation,0b651b7f9aa73413,False
a7al2q_208b71dce69448de,"Mul(ZScore(Delta(open_interest_last,96)),ZScore(Mean(trade_close,12)))",open_interest_last|trade_close,open_interest|price,oi_delta_x_price_level,open_interest_last,trade_close,96,12,96|12,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_last|trade_close::96|12,,local_mutation,0b6619bd82201a8a,False
a7al2q_511a79c49868c34a,"Sub(Abs(ZScore(Delta(open_interest_last,48))),Abs(ZScore(Delta(trade_close,12))))",open_interest_last|trade_close,open_interest|price,abs_delta_gap,open_interest_last,trade_close,48,12,48|12,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_last|trade_close::48|12,,local_mutation,0b6634fcf4e9458d,False
a7al2q_19a6d5a4f8dae712,"Add(ZScore(Delta(open_interest_value_mean,72)),Neg(ZScore(Mean(mark_close,336))))",mark_close|open_interest_value_mean,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_mean,mark_close,72,336,72|336,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_mean|mark_close::72|336,,local_mutation,0b693d659f528e12,False
a7al2q_3fefc42fd3336aff,"Mul(Abs(ZScore(Mean(open_interest_last,24))),Abs(ZScore(Delta(mark_close,336))))",mark_close|open_interest_last,open_interest|price,oi_abs_x_price_abs_delta,open_interest_last,mark_close,24,336,24|336,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_last|mark_close::24|336,,local_mutation,0b6b1f5f7dd7b6bc,False
a7al2q_78f6bc0cb1348fa1,"Mul(Abs(ZScore(Delta(open_interest_value_last,504))),Abs(ZScore(Mean(trade_close,8))))",open_interest_value_last|trade_close,open_interest|price,oi_abs_delta_x_price_abs,open_interest_value_last,trade_close,504,8,504|8,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_value_last|trade_close::504|8,,local_mutation,0b6bf8e58be3cb82,False
a7al2q_d6fd72d5a53de600,"Mul(Abs(ZScore(Delta(open_interest_last,12))),Abs(ZScore(Mean(index_close,72))))",index_close|open_interest_last,open_interest|price,oi_abs_delta_x_price_abs,open_interest_last,index_close,12,72,12|72,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_last|index_close::12|72,,local_mutation,0b6d716717c0b1c4,False
a7al2q_b30e45305fe44a00,"Sub(Abs(ZScore(Mean(open_interest_last,8))),Abs(ZScore(Mean(trade_close,720))))",open_interest_last|trade_close,open_interest|price,abs_level_gap,open_interest_last,trade_close,8,720,8|720,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|trade_close::8|720,,local_mutation,0b7b629b57955474,False
a7al2q_fc86184fb6aaf218,"Mul(ZScore(Mean(open_interest_value_mean,168)),ZScore(Delta(index_close,504)))",index_close|open_interest_value_mean,open_interest|price,oi_level_x_price_delta,open_interest_value_mean,index_close,168,504,168|504,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_value_mean|index_close::168|504,,local_mutation,0b7c1c354893c49a,False
a7al2q_eb0b84ec2bdd116c,"Sub(Abs(ZScore(Delta(open_interest_mean,720))),Abs(ZScore(Delta(mark_close,96))))",mark_close|open_interest_mean,open_interest|price,abs_delta_gap,open_interest_mean,mark_close,720,96,720|96,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_mean|mark_close::720|96,,local_mutation,0b7c4fe3ebdbb38a,False
a7al2q_8b55514fb96c8f2c,"Mul(Rank(Delta(open_interest_value_mean,4)),Rank(Mean(index_close,168)))",index_close|open_interest_value_mean,open_interest|price,oi_delta_rank_x_price_rank,open_interest_value_mean,index_close,4,168,4|168,skeleton-bca61f3886a46ed8,a7al2q_local_oi_price::oi_delta_rank_x_price_rank::open_interest_value_mean|index_close::4|168,,local_mutation,0b7f8ea1b6e7f6ea,False
a7al2q_0906dc2a10367651,"Sub(ZScore(Mean(open_interest_mean,72)),ZScore(Mean(mark_close,96)))",mark_close|open_interest_mean,open_interest|price,level_spread,open_interest_mean,mark_close,72,96,72|96,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_mean|mark_close::72|96,,local_mutation,0b81bd9e67503fde,False
a7al2q_ea774acbc8b6d2a7,"Sub(Abs(ZScore(Delta(open_interest_last,504))),Abs(ZScore(Delta(index_close,336))))",index_close|open_interest_last,open_interest|price,abs_delta_gap,open_interest_last,index_close,504,336,504|336,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_last|index_close::504|336,,local_mutation,0b821891de27e206,False
a7al2q_1a582631937ecf20,"Sub(Rank(Delta(open_interest_value_mean,720)),Rank(Delta(index_close,720)))",index_close|open_interest_value_mean,open_interest|price,rank_delta_spread,open_interest_value_mean,index_close,720,720,720|720,skeleton-c0fe3a0285af5513,a7al2q_local_oi_price::rank_delta_spread::open_interest_value_mean|index_close::720|720,,local_mutation,0b826f33f422d58b,False
a7al2q_6622d471f0eb25af,"Sub(Rank(Delta(open_interest_mean,8)),Rank(Delta(index_close,720)))",index_close|open_interest_mean,open_interest|price,rank_delta_spread,open_interest_mean,index_close,8,720,8|720,skeleton-c0fe3a0285af5513,a7al2q_local_oi_price::rank_delta_spread::open_interest_mean|index_close::8|720,,local_mutation,0b863fddff4f8299,False
a7al2q_1bcf2c68ce16eb1a,"Sub(Rank(Delta(open_interest_last,4)),Rank(Delta(index_close,720)))",index_close|open_interest_last,open_interest|price,rank_delta_spread,open_interest_last,index_close,4,720,4|720,skeleton-c0fe3a0285af5513,a7al2q_local_oi_price::rank_delta_spread::open_interest_last|index_close::4|720,,local_mutation,0b897ea0124fba08,False
a7al2q_98ab6fa4ca920dc4,"Mul(ZScore(Delta(open_interest_last,12)),ZScore(Delta(trade_close,168)))",open_interest_last|trade_close,open_interest|price,oi_delta_x_price_delta,open_interest_last,trade_close,12,168,12|168,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_last|trade_close::12|168,,local_mutation,0b8b31642571d4a5,False
a7al2q_5068cf577feeb7bd,"Add(ZScore(Delta(open_interest_mean,72)),Neg(ZScore(Mean(mark_close,504))))",mark_close|open_interest_mean,open_interest|price,oi_delta_plus_neg_price_level,open_interest_mean,mark_close,72,504,72|504,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_mean|mark_close::72|504,,local_mutation,0b919492c592c852,False
a7al2q_5573c18e75780144,"Sub(ZScore(Mean(open_interest_mean,8)),ZScore(Mean(index_close,4)))",index_close|open_interest_mean,open_interest|price,level_spread,open_interest_mean,index_close,8,4,8|4,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_mean|index_close::8|4,,local_mutation,0b91d86bf1248e13,False
a7al2q_f611fbaece608d26,"Mul(Abs(ZScore(Mean(open_interest_value_mean,504))),Abs(ZScore(Delta(index_close,504))))",index_close|open_interest_value_mean,open_interest|price,oi_abs_x_price_abs_delta,open_interest_value_mean,index_close,504,504,504|504,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_value_mean|index_close::504|504,,local_mutation,0b94fccd569256df,False
a7al2q_1ce8647ba7c57946,"Sub(Abs(ZScore(Delta(open_interest_value_last,48))),Abs(ZScore(Delta(mark_close,4))))",mark_close|open_interest_value_last,open_interest|price,abs_delta_gap,open_interest_value_last,mark_close,48,4,48|4,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_last|mark_close::48|4,,local_mutation,0b955c3683433fa6,False
a7al2q_8381fc75b4c9fcae,"Sub(Rank(Delta(open_interest_last,72)),Rank(Delta(trade_close,4)))",open_interest_last|trade_close,open_interest|price,rank_delta_spread,open_interest_last,trade_close,72,4,72|4,skeleton-c0fe3a0285af5513,a7al2q_local_oi_price::rank_delta_spread::open_interest_last|trade_close::72|4,,local_mutation,0b98925461e177a6,False
a7al2q_7a600a615774f0ac,"Add(ZScore(Mean(open_interest_value_mean,72)),Neg(ZScore(Delta(trade_close,4))))",open_interest_value_mean|trade_close,open_interest|price,oi_level_plus_neg_price_delta,open_interest_value_mean,trade_close,72,4,72|4,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_value_mean|trade_close::72|4,,local_mutation,0b9e03f94d003009,False
a7al2q_efb48a2539c9880d,"Mul(ZScore(Delta(open_interest_last,8)),ZScore(Mean(mark_close,72)))",mark_close|open_interest_last,open_interest|price,oi_delta_x_price_level,open_interest_last,mark_close,8,72,8|72,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_last|mark_close::8|72,,local_mutation,0ba63d4f38369e23,False
a7al2q_de39a2cf5cf71f82,"Mul(Abs(ZScore(Delta(open_interest_last,8))),Abs(ZScore(Mean(index_close,48))))",index_close|open_interest_last,open_interest|price,oi_abs_delta_x_price_abs,open_interest_last,index_close,8,48,8|48,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_last|index_close::8|48,,local_mutation,0ba6baf3a161f5b7,False
a7al2q_87bf79b3bb79858c,"Add(ZScore(Delta(open_interest_mean,504)),Neg(ZScore(Mean(index_close,504))))",index_close|open_interest_mean,open_interest|price,oi_delta_plus_neg_price_level,open_interest_mean,index_close,504,504,504|504,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_mean|index_close::504|504,,local_mutation,0ba8a245fc2b23c6,False
a7al2q_a3cbc5162bb7b14e,"Sub(Abs(ZScore(Mean(open_interest_mean,168))),Abs(ZScore(Mean(index_close,72))))",index_close|open_interest_mean,open_interest|price,abs_level_gap,open_interest_mean,index_close,168,72,168|72,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_mean|index_close::168|72,,local_mutation,0bab9aa95fbce1de,False
a7al2q_4c1ed3dd23c2a6a7,"Mul(ZScore(Delta(open_interest_value_mean,48)),ZScore(Delta(trade_close,8)))",open_interest_value_mean|trade_close,open_interest|price,oi_delta_x_price_delta,open_interest_value_mean,trade_close,48,8,48|8,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_value_mean|trade_close::48|8,,local_mutation,0bb06deaa5ff299b,False
a7al2q_284aaba7b68cb005,"Sub(Abs(ZScore(Delta(open_interest_mean,720))),Abs(ZScore(Delta(index_close,720))))",index_close|open_interest_mean,open_interest|price,abs_delta_gap,open_interest_mean,index_close,720,720,720|720,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_mean|index_close::720|720,,local_mutation,0bb3e001c1df8f54,False
a7al2q_cd92b2e227398f97,"Sub(Rank(Delta(open_interest_last,168)),Rank(Delta(mark_close,168)))",mark_close|open_interest_last,open_interest|price,rank_delta_spread,open_interest_last,mark_close,168,168,168|168,skeleton-c0fe3a0285af5513,a7al2q_local_oi_price::rank_delta_spread::open_interest_last|mark_close::168|168,,local_mutation,0bb5aba003b4fab3,False
a7al2q_a02ecd0176c9684f,"Sub(ZScore(Delta(open_interest_value_mean,168)),ZScore(Delta(mark_close,4)))",mark_close|open_interest_value_mean,open_interest|price,delta_spread,open_interest_value_mean,mark_close,168,4,168|4,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_mean|mark_close::168|4,,local_mutation,0bb6f76ff6b28abc,False
a7al2q_4075cc9523d2b24f,"Sub(ZScore(Mean(open_interest_value_last,96)),ZScore(Mean(index_close,48)))",index_close|open_interest_value_last,open_interest|price,level_spread,open_interest_value_last,index_close,96,48,96|48,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_value_last|index_close::96|48,,local_mutation,0bb980b98be6c0a6,False
a7al2q_a9a3be1f76602cff,"Sub(Rank(Delta(open_interest_value_mean,336)),Rank(Delta(mark_close,336)))",mark_close|open_interest_value_mean,open_interest|price,rank_delta_spread,open_interest_value_mean,mark_close,336,336,336|336,skeleton-c0fe3a0285af5513,a7al2q_local_oi_price::rank_delta_spread::open_interest_value_mean|mark_close::336|336,,local_mutation,0bbcc9de0a0ec0e0,False
a7al2q_189321d57fd4d25b,"Sub(Abs(ZScore(Delta(open_interest_last,168))),Abs(ZScore(Delta(mark_close,72))))",mark_close|open_interest_last,open_interest|price,abs_delta_gap,open_interest_last,mark_close,168,72,168|72,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_last|mark_close::168|72,,local_mutation,0bc1a80df3af0f5d,False
a7al2q_c7479ca8130de982,"Mul(Rank(Mean(open_interest_value_mean,96)),Neg(Rank(Mean(index_close,72))))",index_close|open_interest_value_mean,open_interest|price,oi_rank_x_neg_price_rank,open_interest_value_mean,index_close,96,72,96|72,skeleton-8ec82560edd58efb,a7al2q_local_oi_price::oi_rank_x_neg_price_rank::open_interest_value_mean|index_close::96|72,,local_mutation,0bc7b0ff2bbf1064,False
a7al2q_c50398c80bc043f0,"Sub(Abs(ZScore(Mean(open_interest_last,24))),Abs(ZScore(Mean(mark_close,8))))",mark_close|open_interest_last,open_interest|price,abs_level_gap,open_interest_last,mark_close,24,8,24|8,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|mark_close::24|8,,local_mutation,0bcf41a698d82659,False
a7al2q_083eedd2c8331723,"Sub(Abs(ZScore(Mean(open_interest_last,168))),Abs(ZScore(Mean(mark_close,96))))",mark_close|open_interest_last,open_interest|price,abs_level_gap,open_interest_last,mark_close,168,96,168|96,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|mark_close::168|96,,local_mutation,0bcff2beaed6ddfe,False
a7al2q_509b68992ff0a026,"Add(ZScore(Mean(open_interest_last,24)),Neg(ZScore(Delta(index_close,336))))",index_close|open_interest_last,open_interest|price,oi_level_plus_neg_price_delta,open_interest_last,index_close,24,336,24|336,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_last|index_close::24|336,,local_mutation,0bd38d3ca66d3ed5,False
a7al2q_49a1d7d805ed3c7c,"Add(ZScore(Delta(open_interest_value_mean,24)),Neg(ZScore(Mean(trade_close,12))))",open_interest_value_mean|trade_close,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_mean,trade_close,24,12,24|12,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_mean|trade_close::24|12,,local_mutation,0bd3c38aef70f690,False
a7al2q_f87824cc4147c3d3,"Add(ZScore(Delta(open_interest_last,72)),Neg(ZScore(Mean(mark_close,720))))",mark_close|open_interest_last,open_interest|price,oi_delta_plus_neg_price_level,open_interest_last,mark_close,72,720,72|720,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_last|mark_close::72|720,,local_mutation,0bd408215c9566c9,False
a7al2q_b33342442bcde8e6,"Add(ZScore(Mean(open_interest_last,12)),Neg(ZScore(Delta(trade_close,4))))",open_interest_last|trade_close,open_interest|price,oi_level_plus_neg_price_delta,open_interest_last,trade_close,12,4,12|4,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_last|trade_close::12|4,,local_mutation,0bd434956d5439bc,False
a7al2q_c002fc7ee36b3145,"Add(ZScore(Delta(open_interest_value_last,720)),Neg(ZScore(Mean(trade_close,504))))",open_interest_value_last|trade_close,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_last,trade_close,720,504,720|504,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_last|trade_close::720|504,,local_mutation,0bd6e1a915a26121,False
a7al2q_0b5927ade834e7dd,"Sub(Abs(ZScore(Mean(open_interest_last,720))),Abs(ZScore(Mean(index_close,168))))",index_close|open_interest_last,open_interest|price,abs_level_gap,open_interest_last,index_close,720,168,720|168,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|index_close::720|168,,local_mutation,0bda97e2cc592015,False
a7al2q_15251ae095fed9dc,"Mul(ZScore(Delta(open_interest_value_last,4)),ZScore(Delta(mark_close,72)))",mark_close|open_interest_value_last,open_interest|price,oi_delta_x_price_delta,open_interest_value_last,mark_close,4,72,4|72,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_value_last|mark_close::4|72,,local_mutation,0be4d176f9d5b334,False
a7al2q_e3d26db2029cff7b,"Sub(ZScore(Delta(open_interest_value_last,72)),ZScore(Delta(trade_close,96)))",open_interest_value_last|trade_close,open_interest|price,delta_spread,open_interest_value_last,trade_close,72,96,72|96,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_last|trade_close::72|96,,local_mutation,0be7d03dd08c501f,False
a7al2q_2f7297f942c8e738,"Sub(ZScore(Mean(open_interest_value_mean,96)),ZScore(Mean(mark_close,168)))",mark_close|open_interest_value_mean,open_interest|price,level_spread,open_interest_value_mean,mark_close,96,168,96|168,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_value_mean|mark_close::96|168,,local_mutation,0be9688366fcb77a,False
a7al2q_ad20befb1498d4a6,"Mul(ZScore(Mean(open_interest_last,720)),ZScore(Delta(mark_close,720)))",mark_close|open_interest_last,open_interest|price,oi_level_x_price_delta,open_interest_last,mark_close,720,720,720|720,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_last|mark_close::720|720,,local_mutation,0bea54f0e24bf07b,False
a7al2q_be0188475e58c329,"Mul(Rank(Delta(open_interest_mean,12)),Rank(Mean(mark_close,96)))",mark_close|open_interest_mean,open_interest|price,oi_delta_rank_x_price_rank,open_interest_mean,mark_close,12,96,12|96,skeleton-bca61f3886a46ed8,a7al2q_local_oi_price::oi_delta_rank_x_price_rank::open_interest_mean|mark_close::12|96,,local_mutation,0bea7c5fe30c88e6,False
a7al2q_66c19999a503c564,"Add(ZScore(Delta(open_interest_value_last,8)),Neg(ZScore(Mean(trade_close,8))))",open_interest_value_last|trade_close,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_last,trade_close,8,8,8|8,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_last|trade_close::8|8,,local_mutation,0becaa4d02ff4159,False
a7al2q_b9c1c7124f38fd5e,"Sub(Abs(ZScore(Delta(open_interest_value_mean,168))),Abs(ZScore(Delta(index_close,8))))",index_close|open_interest_value_mean,open_interest|price,abs_delta_gap,open_interest_value_mean,index_close,168,8,168|8,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_mean|index_close::168|8,,local_mutation,0bf0f36c8e68ebfb,False
a7al2q_a9849d254fd5cfd0,"Add(ZScore(Mean(open_interest_last,4)),Neg(ZScore(Delta(mark_close,48))))",mark_close|open_interest_last,open_interest|price,oi_level_plus_neg_price_delta,open_interest_last,mark_close,4,48,4|48,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_last|mark_close::4|48,,local_mutation,0bf3b065f7e912f9,False
a7al2q_0967516beacbae6b,"Sub(Abs(ZScore(Mean(open_interest_last,336))),Abs(ZScore(Mean(trade_close,12))))",open_interest_last|trade_close,open_interest|price,abs_level_gap,open_interest_last,trade_close,336,12,336|12,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|trade_close::336|12,,local_mutation,0bf8a1138b41b8df,False
a7al2q_fa653747773fee9e,"Sub(ZScore(Mean(open_interest_last,168)),ZScore(Mean(mark_close,720)))",mark_close|open_interest_last,open_interest|price,level_spread,open_interest_last,mark_close,168,720,168|720,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_last|mark_close::168|720,,local_mutation,0bf91f6e90aad03e,False
a7al2q_534d1c250a3998ff,"Mul(ZScore(Delta(open_interest_value_mean,96)),ZScore(Delta(trade_close,48)))",open_interest_value_mean|trade_close,open_interest|price,oi_delta_x_price_delta,open_interest_value_mean,trade_close,96,48,96|48,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_value_mean|trade_close::96|48,,local_mutation,0bfa26731d679d16,False
a7al2q_a19ec24df18aada7,"Sub(Rank(Mean(open_interest_mean,72)),Rank(Mean(index_close,720)))",index_close|open_interest_mean,open_interest|price,rank_level_spread,open_interest_mean,index_close,72,720,72|720,skeleton-f6b9baf3951b3e06,a7al2q_local_oi_price::rank_level_spread::open_interest_mean|index_close::72|720,,local_mutation,0bfb7aaa453d1ce5,False
a7al2q_1bc24442dabc3e5a,"Sub(Abs(ZScore(Delta(open_interest_value_mean,12))),Abs(ZScore(Delta(trade_close,720))))",open_interest_value_mean|trade_close,open_interest|price,abs_delta_gap,open_interest_value_mean,trade_close,12,720,12|720,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_mean|trade_close::12|720,,local_mutation,0bfc63523a9e5931,False
